leaf_area,perimeter,aspect_ratio,extent,equivalent_diameter,mean_R,mean_G,mean_B,mean_H,mean_S,mean_V,std_G,contrast,energy,homogeneity,correlation,entropy,weight_gram
51901.5,1288.1980451345444,2.7119565217391304,0.5652772937178705,257.0662214898567,96.40434285714285,100.38533333333334,51.05043809523809,31.608438095238096,130.3244380952381,101.22832380952381,17.932879463189114,0.2658058484036729,0.5256882425109118,0.9217125160818035,0.9213035702801952,4.2361460945820895,36.0
52746.0,1318.6416971683502,2.5829145728643215,0.5156717439336762,259.1491713793445,98.3769161575653,105.27543945129493,50.8199467786065,32.93197406394063,136.17263221018703,105.90819309621078,18.09788297411712,0.24873216059061426,0.5422423324357495,0.9234268334186423,0.9325263152812211,4.267217961279439,32.0
51040.5,1254.3746707439423,2.838323353293413,0.644792693094823,254.92505365902167,105.3336173673916,114.37548656970777,57.45480953579798,33.447837790731455,133.63812769913048,115.07479133179697,23.53839211875405,0.381714408804724,0.46811274772211964,0.9097587310740273,0.9154164358651437,4.52575833529453,26.0
53457.5,1205.0020869970322,1.8959276018099547,0.5773010507672869,260.89117072580274,96.71863547180988,101.72931551475216,49.740014067300926,32.26315107540814,136.00905119757155,102.48848702476586,20.795109894629146,0.2661946532838858,0.5136168062521609,0.9216465725293513,0.9252045496419076,4.358629300988382,37.0
84309.0,1665.3279881477356,3.018867924528302,0.6213811910377358,327.63631174989877,101.58719153936545,107.97030552291422,54.14373678025852,32.453090481786134,134.82559341950648,108.80828437132784,22.5185642078755,0.29087874384073087,0.4826124439434064,0.9119723480233706,0.9285929468052636,4.431854627429717,38.0
42312.0,1137.1025923490524,2.311111111111111,0.5650641025641026,232.10625070608117,99.83394790888723,103.29002520537715,53.47591486183719,30.928864824495893,129.76741038088124,104.61979555638536,20.470742966628922,0.27306203542144514,0.5098521387083849,0.9188348903375032,0.9267430931120153,4.388209207727911,27.0
46159.5,1225.3452333211899,2.1724137931034484,0.5156160986562113,242.42957898161427,103.61051798284089,107.56597274224951,54.90943323562763,30.89850018186097,130.985365540555,108.8970025032628,22.12831206410125,0.25283724229213916,0.5386363671091019,0.930449827397012,0.9394033963827104,4.47132228426298,32.0
66912.5,1448.1147857904434,2.755,0.6071914700544465,291.88292351059454,101.10738483387082,105.09160034320541,51.31953608094914,31.52489718630729,135.3183230273085,105.83715494541259,20.012857494193945,0.2989424166907795,0.4889251980605474,0.9082671025319166,0.9206121678702183,4.369554159234353,36.0
52838.5,1343.144222855568,2.75531914893617,0.5425788630575865,259.37630517163456,105.89041403298799,108.06066499607286,61.60171298200995,30.425683509743052,117.2406216105023,109.46547855032352,21.706587904624083,0.23277525594856488,0.5312061556885689,0.9344738381291815,0.9462530493033292,4.350494886231466,29.0
45434.0,1243.0437173843384,2.7556818181818183,0.5322633552014995,240.51687149864847,104.89034725542179,107.5212090920944,57.360141683688994,30.85044982398192,123.50239036898604,108.47944282671997,19.524373941265974,0.2545259244062787,0.5330632932425692,0.9228393187588104,0.937453913170836,4.359048210851446,29.0
69508.0,1465.3868633508682,2.6715686274509802,0.6251843856808779,297.49005743965915,109.8227166543217,115.57234630505384,62.51693635690274,31.81169164150191,123.7964361005071,116.54370121360606,21.711889009003936,0.35116537356598765,0.48405307321921154,0.9033992848719984,0.9260973662089559,4.3314410772939915,45.0
